frame,timecode,name,X,Y,Z,min,max
45,00:00:01.500,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
46,00:00:01.533,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
46,00:00:01.533,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
46,00:00:01.533,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
47,00:00:01.567,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
47,00:00:01.567,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
47,00:00:01.567,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
48,00:00:01.600,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
48,00:00:01.600,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
48,00:00:01.600,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
49,00:00:01.633,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
49,00:00:01.633,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
49,00:00:01.633,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
50,00:00:01.667,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
50,00:00:01.667,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
50,00:00:01.667,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
51,00:00:01.700,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
51,00:00:01.700,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
51,00:00:01.700,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
52,00:00:01.733,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
52,00:00:01.733,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
52,00:00:01.733,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
53,00:00:01.767,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
53,00:00:01.767,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
53,00:00:01.767,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
54,00:00:01.800,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
54,00:00:01.800,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
54,00:00:01.800,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
55,00:00:01.833,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
55,00:00:01.833,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
55,00:00:01.833,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
56,00:00:01.867,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
56,00:00:01.867,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
56,00:00:01.867,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
57,00:00:01.900,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
57,00:00:01.900,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
57,00:00:01.900,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
58,00:00:01.933,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
58,00:00:01.933,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
58,00:00:01.933,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
59,00:00:01.967,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
59,00:00:01.967,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
59,00:00:01.967,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
60,00:00:02.000,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
60,00:00:02.000,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
60,00:00:02.000,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
61,00:00:02.033,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
61,00:00:02.033,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
61,00:00:02.033,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
62,00:00:02.067,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
62,00:00:02.067,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
62,00:00:02.067,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
63,00:00:02.100,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
63,00:00:02.100,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
63,00:00:02.100,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
64,00:00:02.133,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
64,00:00:02.133,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
64,00:00:02.133,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
65,00:00:02.167,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
65,00:00:02.167,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
65,00:00:02.167,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
66,00:00:02.200,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
66,00:00:02.200,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
66,00:00:02.200,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
67,00:00:02.233,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
67,00:00:02.233,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
67,00:00:02.233,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
68,00:00:02.267,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
68,00:00:02.267,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
68,00:00:02.267,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
69,00:00:02.300,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
69,00:00:02.300,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
69,00:00:02.300,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
70,00:00:02.333,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
70,00:00:02.333,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
70,00:00:02.333,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
71,00:00:02.367,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
71,00:00:02.367,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
71,00:00:02.367,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
72,00:00:02.400,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
72,00:00:02.400,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
72,00:00:02.400,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
73,00:00:02.433,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
73,00:00:02.433,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
73,00:00:02.433,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
74,00:00:02.467,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
74,00:00:02.467,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
74,00:00:02.467,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
75,00:00:02.500,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
75,00:00:02.500,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
75,00:00:02.500,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
76,00:00:02.533,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
76,00:00:02.533,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
76,00:00:02.533,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
77,00:00:02.567,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
77,00:00:02.567,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
77,00:00:02.567,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
78,00:00:02.600,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
78,00:00:02.600,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
78,00:00:02.600,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
79,00:00:02.633,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
79,00:00:02.633,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
79,00:00:02.633,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
80,00:00:02.667,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
80,00:00:02.667,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
80,00:00:02.667,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
81,00:00:02.700,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
81,00:00:02.700,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
81,00:00:02.700,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
82,00:00:02.733,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
82,00:00:02.733,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
82,00:00:02.733,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
83,00:00:02.767,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
83,00:00:02.767,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
83,00:00:02.767,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
84,00:00:02.800,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
84,00:00:02.800,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
84,00:00:02.800,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
85,00:00:02.833,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
85,00:00:02.833,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
85,00:00:02.833,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
86,00:00:02.867,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
86,00:00:02.867,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
86,00:00:02.867,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
87,00:00:02.900,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
87,00:00:02.900,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
87,00:00:02.900,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
88,00:00:02.933,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
88,00:00:02.933,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
88,00:00:02.933,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
89,00:00:02.967,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
89,00:00:02.967,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
89,00:00:02.967,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
